NID,x,y,a,b,dm,st
sevice_D,0.0,0.0,0.0,4.0,0.0,0.0
pickup1,-1.421819694481502,0.37379093102158417,2.0055689111894375,3.037058807770105,0.7370770677329065,0.03333333333333333
pickup2,2.8337558696485834,-2.8994236994337013,1.1163091080711522,2.198922774891622,0.6919820708121605,0.03333333333333333
pickup3,2.641724398194668,-2.1044463348693023,1.2944903969603074,2.238851299744984,0.5473189269019071,0.03333333333333333
pickup4,-1.32455651963736,1.3083695560333246,0.07951637021118951,1.0656434890710575,0.625730846124505,0.03333333333333333
pickup5,-1.7859162587013808,-1.5985525288375746,2.6836471735855536,3.7348252279988117,0.6692948600375134,0.03333333333333333
pickup6,0.9761536010166071,4.2520783221900125,1.1214830599131362,2.198910613717316,0.6815269409039851,0.03333333333333333
pickup7,-2.543577997401517,-0.7794543317464914,0.48426796746069256,1.5728085344100418,0.6147231651185385,0.03333333333333333
pickup8,0.13646356419430206,0.1798462726050589,1.8403449143611408,2.7718009848353464,0.7040898824428208,0.03333333333333333
pickup9,0.9841205700139118,-4.372947029398401,1.2922246820180519,2.252042942652988,0.5953490231125347,0.03333333333333333
pickup10,-3.3557403714422893,-1.844560832476003,2.287408751747668,3.301161709890299,0.7466275957461526,0.03333333333333333
pickup11,-2.5116382943915068,0.6404800942055544,1.010378562756221,1.9113715878199544,0.7164318856282662,0.03333333333333333
pickup12,0.5348537938169224,1.2436115209731458,0.5574404182062964,1.6103520162380742,0.5894013912739572,0.03333333333333333
pickup13,-0.8373917013392672,3.218184641769255,1.604093876511108,2.5945645075135078,0.5086129524531027,0.03333333333333333
pickup14,4.061446501193643,0.11394532344618848,1.0411109505262153,2.0119037027523925,0.67175410948394,0.03333333333333333
pickup15,0.29998774653739163,-2.4469349730825045,2.2011127450759815,3.2909961498690725,0.6896211223340307,0.03333333333333333
deliver1,0.5880080584187557,-3.8125374963377854,2.0055689111894375,3.037058807770105,-0.7370770677329065,0.03333333333333333
deliver2,-0.6773154674604616,-1.6921828172299256,1.1163091080711522,2.198922774891622,-0.6919820708121605,0.03333333333333333
deliver3,4.453533279360681,-1.6650215101508063,1.2944903969603074,2.238851299744984,-0.5473189269019071,0.03333333333333333
deliver4,-3.0028632091178995,-0.7971355346917819,0.07951637021118951,1.0656434890710575,-0.625730846124505,0.03333333333333333
deliver5,-4.843064724440996,-4.243713663274922,2.6836471735855536,3.7348252279988117,-0.6692948600375134,0.03333333333333333
deliver6,-0.9396930489532439,3.8442725815634287,1.1214830599131362,2.198910613717316,-0.6815269409039851,0.03333333333333333
deliver7,-0.5642433471258486,-3.0835783944321404,0.48426796746069256,1.5728085344100418,-0.6147231651185385,0.03333333333333333
deliver8,-0.8317806836063107,-1.297975239439108,1.8403449143611408,2.7718009848353464,-0.7040898824428208,0.03333333333333333
deliver9,0.6888045999776776,-4.204156847175905,1.2922246820180519,2.252042942652988,-0.5953490231125347,0.03333333333333333
deliver10,-3.481145176683262,-3.5953936062723524,2.287408751747668,3.301161709890299,-0.7466275957461526,0.03333333333333333
deliver11,1.901229555111415,2.1718259239394966,1.010378562756221,1.9113715878199544,-0.7164318856282662,0.03333333333333333
deliver12,4.2973424685470585,-1.1546803227267726,0.5574404182062964,1.6103520162380742,-0.5894013912739572,0.03333333333333333
deliver13,-1.301309359965581,3.9231502929968256,1.604093876511108,2.5945645075135078,-0.5086129524531027,0.03333333333333333
deliver14,3.9463848728777453,1.7591632039770706,1.0411109505262153,2.0119037027523925,-0.67175410948394,0.03333333333333333
deliver15,-0.9055076826684305,-4.790001644251555,2.2011127450759815,3.2909961498690725,-0.6896211223340307,0.03333333333333333
