NID,x,y,a,b,dm,st
sevice_D,0.0,0.0,0.0,4.0,0.0,0.0
pickup1,-0.28991137367876463,-4.890081827201021,0.6779211935687133,1.6779211935687133,0.5245401654769128,0.03333333333333333
pickup2,0.7311522133379449,2.403630179668791,0.29608050921742013,1.2960805092174201,0.6617313673573818,0.03333333333333333
pickup3,2.61959020103397,-0.687480250737829,1.2734288378423648,2.273428837842365,0.5586914293148997,0.03333333333333333
pickup4,3.8285675569157367,2.1509356919468305,2.284131590905767,3.284131590905767,0.6507981837425589,0.03333333333333333
pickup5,0.3014908531776359,-0.7366883493041075,0.1007123510931881,1.100712351093188,0.6261070729670268,0.03333333333333333
pickup6,-0.15694438857681664,0.07952423754030352,1.662485313242175,2.662485313242175,0.5113125309687202,0.03333333333333333
pickup7,1.4095702994155206,-0.7099190338434507,2.271953818639399,3.271953818639399,0.5139940530722595,0.03333333333333333
pickup8,-2.9580381867788628,3.7336439535993518,2.157090591137675,3.157090591137675,0.7388885610053844,0.03333333333333333
pickup9,0.9717671942322859,4.401796593628462,0.7708938524960488,1.770893852496049,0.5646294715463093,0.03333333333333333
pickup10,-0.194145735520444,1.1066666569454302,1.2393289569408246,2.239328956940825,0.721178219645346,0.03333333333333333
pickup11,3.148465930873289,-1.3621480662770566,1.987827023973511,2.987827023973511,0.736249552164364,0.03333333333333333
pickup12,0.7695851760621313,-0.4311889890008468,1.2380497218915003,2.2380497218915005,0.7401468775490577,0.03333333333333333
pickup13,-3.314961985408817,-3.5693713602510093,2.8267969554634207,3.8267969554634207,0.6928212952927698,0.03333333333333333
pickup14,-1.05629705654057,0.6041910559938811,1.1619291267611973,2.1619291267611973,0.6228216264915084,0.03333333333333333
pickup15,-2.5906862559160455,0.007416977864713983,0.3360406834666635,1.3360406834666634,0.709508709379099,0.03333333333333333
deliver1,0.3877021141648651,-5.455467374403989,0.6779211935687133,1.6779211935687133,-0.5245401654769128,0.03333333333333333
deliver2,5.160439691145491,2.203557427434005,0.29608050921742013,1.2960805092174201,-0.6617313673573818,0.03333333333333333
deliver3,3.1003788172383926,0.6390096373079193,1.2734288378423648,2.273428837842365,-0.5586914293148997,0.03333333333333333
deliver4,3.960198215136779,0.9572122159562038,2.284131590905767,3.284131590905767,-0.6507981837425589,0.03333333333333333
deliver5,0.28488309097706904,-0.7096789350279581,0.1007123510931881,1.100712351093188,-0.6261070729670268,0.03333333333333333
deliver6,1.7724175951142955,1.6621827220989354,1.662485313242175,2.662485313242175,-0.5113125309687202,0.03333333333333333
deliver7,5.233483016611772,1.7186705510767386,2.271953818639399,3.271953818639399,-0.5139940530722595,0.03333333333333333
deliver8,-3.1355303458570702,4.514109978561079,2.157090591137675,3.157090591137675,-0.7388885610053844,0.03333333333333333
deliver9,-0.35841589490818215,8.51564528952844,0.7708938524960488,1.770893852496049,-0.5646294715463093,0.03333333333333333
deliver10,0.41051138538216914,0.5691107826171934,1.2393289569408246,2.239328956940825,-0.721178219645346,0.03333333333333333
deliver11,-0.3643353803206759,-1.3461346614211738,1.987827023973511,2.987827023973511,-0.736249552164364,0.03333333333333333
deliver12,0.6734526604089549,0.8910661805688816,1.2380497218915003,2.2380497218915005,-0.7401468775490577,0.03333333333333333
deliver13,-3.1388010504345445,-7.766821752043137,2.8267969554634207,3.8267969554634207,-0.6928212952927698,0.03333333333333333
deliver14,1.5779946742628403,-0.8095371224009845,1.1619291267611973,2.1619291267611973,-0.6228216264915084,0.03333333333333333
deliver15,1.7332625321079682,1.5064238733513724,0.3360406834666635,1.3360406834666634,-0.709508709379099,0.03333333333333333
