NID,x,y,a,b,dm,st
sevice_D,0.0,0.0,0.0,4.0,0.0,0.0
pickup1,3.1289024611791647,-1.4562975471561885,3.4491720314106953,3.860759998675115,0.556099818409487,0.03333333333333333
pickup2,1.1545352548238257,1.275220094042846,3.30368028537714,3.8479555036980906,0.588358867084368,0.03333333333333333
pickup3,-1.3636946594283985,-0.7928104671259824,2.7468979057997,3.331966652573843,0.6694827871096538,0.03333333333333333
pickup4,-4.670368577854941,0.6426779134349356,0.34084545500475416,0.7953585354979628,0.665549245517989,0.03333333333333333
pickup5,2.1598149815889935,-1.6946147244888106,1.7098608616672288,2.2003567915859827,0.7076040633529317,0.03333333333333333
pickup6,0.2616382225823805,-0.16259316301457916,1.0974530837634306,1.6853505036822836,0.6814215458867086,0.03333333333333333
pickup7,-4.554491674309793,-0.48293004076535473,1.7392567948828208,2.2947566469945646,0.7402016161339369,0.03333333333333333
pickup8,3.1255429843794964,2.6980531800678658,2.91724583253673,3.3951669324649094,0.6491327150710012,0.03333333333333333
pickup9,-0.07927242083824533,0.09649039899444664,0.5140641431910266,0.9651312232131999,0.5023877146201403,0.03333333333333333
pickup10,0.04061020656409343,0.07877763892511085,2.5189069598874805,3.02870436825652,0.7448064263277272,0.03333333333333333
pickup11,-0.9084849518552356,-4.427431940572775,0.8469518467518167,1.265887322071133,0.6658952693697556,0.03333333333333333
pickup12,-1.16116761684768,0.10897882137184418,1.3046022553120342,1.7661043480814969,0.6468504604991419,0.03333333333333333
pickup13,-0.6384560453474943,1.0126784594549794,2.7389498889774404,3.1778891155239553,0.5885252017231087,0.03333333333333333
pickup14,-0.5599074462315873,0.13290044945490576,1.573139199753267,1.9965216240289931,0.7396342833646783,0.03333333333333333
pickup15,0.4511649491402066,0.7290365870392335,1.6827250116887345,2.1164059467464034,0.6318903041808025,0.03333333333333333
pickup16,-0.004712431660713361,-4.267104964666324,0.9378875082131003,1.4430931434066494,0.5581996460654093,0.03333333333333333
pickup17,0.6759232067798288,-1.7374600785112668,0.19858552502827553,0.757126487113418,0.7187289317964195,0.03333333333333333
pickup18,0.4369348507346436,0.5153423208979266,1.1887406946713188,1.7441459748223027,0.6547923980933247,0.03333333333333333
pickup19,-2.5550906331329806,-2.920353265673196,1.2497008671911074,1.7246918023741227,0.5036029292554305,0.03333333333333333
pickup20,1.0487624466948602,1.738617699278449,0.8024262430700069,1.3431720137017535,0.7175453157883804,0.03333333333333333
pickup21,2.6871348789854954,-0.10679258065721953,2.594120590867898,3.1877676268718593,0.6278811027869127,0.03333333333333333
pickup22,0.44982521095850153,0.8365321309177052,2.1156892328001065,2.627034509804541,0.6601037444382639,0.03333333333333333
pickup23,-2.1805762889650087,0.4128463219399126,2.7668739613667137,3.207708702477693,0.5894278923998333,0.03333333333333333
pickup24,-1.6213766726252903,1.3990152042452848,0.7008449025011064,1.1649741834898932,0.626433651325189,0.03333333333333333
pickup25,1.1769499975660545,-0.22157365264655712,1.1919334563940205,1.766971614999132,0.5644406616993132,0.03333333333333333
pickup26,-0.13789570295109926,-0.33437783631853885,3.3894454076291494,3.9814371481333035,0.65403454838338,0.03333333333333333
pickup27,-3.0407347139566516,0.8700782683260467,1.3725117555374284,1.9509635038465842,0.6379929445917176,0.03333333333333333
pickup28,-2.862898767745185,1.3462437709361892,0.5945919148900716,1.0863122332163453,0.7430351931105865,0.03333333333333333
pickup29,4.271655044105984,2.01721949252812,0.1841245296786419,0.6267000890595747,0.7334644500993314,0.03333333333333333
pickup30,-0.8602102036468346,0.718439294244308,1.2030499239523254,1.748778816472385,0.6933841672913031,0.03333333333333333
deliver1,1.0465146630033453,-0.35047419362961363,3.4491720314106953,3.860759998675115,-0.556099818409487,0.03333333333333333
deliver2,1.5452312690739358,-2.095627270308401,3.30368028537714,3.8479555036980906,-0.588358867084368,0.03333333333333333
deliver3,-3.298895160278345,2.0579248788318276,2.7468979057997,3.331966652573843,-0.6694827871096538,0.03333333333333333
deliver4,-6.54066979990988,-2.8997689125215715,0.34084545500475416,0.7953585354979628,-0.665549245517989,0.03333333333333333
deliver5,-0.13630062328176162,0.30075159919645533,1.7098608616672288,2.2003567915859827,-0.7076040633529317,0.03333333333333333
deliver6,-1.5597978064357427,1.1535219816734406,1.0974530837634306,1.6853505036822836,-0.6814215458867086,0.03333333333333333
deliver7,-2.29269843399839,2.753296790324191,1.7392567948828208,2.2947566469945646,-0.7402016161339369,0.03333333333333333
deliver8,0.5279790062776759,3.985650942839708,2.91724583253673,3.3951669324649094,-0.6491327150710012,0.03333333333333333
deliver9,-4.348232128441721,0.2363042474995125,0.5140641431910266,0.9651312232131999,-0.5023877146201403,0.03333333333333333
deliver10,-1.820750523357355,3.0193745076885183,2.5189069598874805,3.02870436825652,-0.7448064263277272,0.03333333333333333
deliver11,1.6250945015081575,-4.317064512452619,0.8469518467518167,1.265887322071133,-0.6658952693697556,0.03333333333333333
