NID,x,y,a,b,dm,st
sevice_D,0.0,0.0,0.0,4.0,0.0,0.0
pickup1,-3.49933028540851,3.2892787690172938,0.9722704528153776,1.514520253432492,0.6030740298845101,0.03333333333333333
pickup2,-2.557475028743866,-0.207167988794628,3.3591351239092466,3.9734510229327835,0.5574371569570533,0.03333333333333333
pickup3,-2.7521533576890116,3.819420426101368,1.2704030144339535,1.785547995103127,0.6016233072346634,0.03333333333333333
pickup4,-1.346578727009762,-0.3038091067249951,2.96432679034461,3.5531971735691736,0.6817573862989399,0.03333333333333333
pickup5,0.48788623319002006,0.14591625927392746,1.4246202761748967,2.0747964026400383,0.6506711402886366,0.03333333333333333
pickup6,-3.290619795047023,-1.17555649763609,1.5611257881627216,2.1471666694154394,0.5095365949467885,0.03333333333333333
pickup7,0.1897302596885579,-0.11497901381628091,1.748225166721226,2.440295357656942,0.5848775420083756,0.03333333333333333
pickup8,-0.13731200703012972,4.171615657951357,1.2446376827926886,1.8139005210419792,0.5732331867523147,0.03333333333333333
pickup9,-2.7060623209398056,1.5736506418907368,1.1868141181023675,1.6949252107070303,0.6240306232365687,0.03333333333333333
pickup10,3.4209889907435764,-1.162177048943824,0.9258160183703819,1.4350760926715915,0.6773228293763598,0.03333333333333333
pickup11,1.3376440132659788,-4.6093401637100335,1.654524302808888,2.3052657812080377,0.5893913346828851,0.03333333333333333
pickup12,4.287661942472538,2.1001138474073016,0.16155130193422554,0.8093604196395442,0.6787118257016768,0.03333333333333333
pickup13,-3.9602820516389583,-2.0562478289851716,0.21218708074698137,0.9080910178259839,0.642610790789975,0.03333333333333333
pickup14,-0.21868707533846576,3.116893798009183,0.9791547427023504,1.6591808928232026,0.6242430149057276,0.03333333333333333
pickup15,3.868451285333414,-1.0502058292801695,2.0860440928504733,2.6571433898180175,0.660067921054967,0.03333333333333333
deliver1,-4.483261938874743,5.1991576302244615,0.9722704528153776,1.514520253432492,-0.6030740298845101,0.03333333333333333
deliver2,-5.886134884851009,-3.1895494007765803,3.3591351239092466,3.9734510229327835,-0.5574371569570533,0.03333333333333333
deliver3,0.8901590160883983,3.6617371264929526,1.2704030144339535,1.785547995103127,-0.6016233072346634,0.03333333333333333
deliver4,1.6394209880922792,-0.7305995477094038,2.96432679034461,3.5531971735691736,-0.6817573862989399,0.03333333333333333
deliver5,1.336156366894269,1.3316009462525256,1.4246202761748967,2.0747964026400383,-0.6506711402886366,0.03333333333333333
deliver6,-3.5262024821286553,3.2532734856565453,1.5611257881627216,2.1471666694154394,-0.5095365949467885,0.03333333333333333
deliver7,0.3251363529331215,-0.298435180891981,1.748225166721226,2.440295357656942,-0.5848775420083756,0.03333333333333333
deliver8,-3.0910703466306866,3.1508917336352105,1.2446376827926886,1.8139005210419792,-0.5732331867523147,0.03333333333333333
deliver9,-3.46311296756002,2.1766098729454257,1.1868141181023675,1.6949252107070303,-0.6240306232365687,0.03333333333333333
deliver10,2.8919343620286844,-1.0354554658725863,0.9258160183703819,1.4350760926715915,-0.6773228293763598,0.03333333333333333
deliver11,3.9201524364779816,-5.5841488876597785,1.654524302808888,2.3052657812080377,-0.5893913346828851,0.03333333333333333
deliver12,4.277448166901492,2.133339918721132,0.16155130193422554,0.8093604196395442,-0.6787118257016768,0.03333333333333333
deliver13,-2.4460743988553695,2.254918347323191,0.21218708074698137,0.9080910178259839,-0.642610790789975,0.03333333333333333
deliver14,0.38120031035775115,3.983315073678197,0.9791547427023504,1.6591808928232026,-0.6242430149057276,0.03333333333333333
deliver15,2.262426261349015,-2.5292457095431518,2.0860440928504733,2.6571433898180175,-0.660067921054967,0.03333333333333333
